"id";"lavNumber";"name";"district";"status";"candidateSource";"candidateLatitude";"candidateLongitude";"confidence";"note"
"7-120-53-teich-am-park-schrenz";"7-120-53";"Teich am Park Schrenz";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.5953834";"12.0811945";"0.77";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-120-54-teich-am-etp-schrenz";"7-120-54";"Teich am ETP Schrenz";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.5953834";"12.0811945";"0.77";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-120-55-kragenteich-roitzsch";"7-120-55";"Kragenteich Roitzsch";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.5744151";"12.2681017";"0.908";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-120-56-tonkiete-schortewitz";"7-120-56";"Tonkiete Schortewitz";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.6489287";"12.0292168";"0.96";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-121-01-vergimeinnicht-postgrube";"7-121-01";"Vergißmeinnicht (Postgrube)";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.7585986";"11.0326939";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-121-02-deutsche-grube-zscherndorf";"7-121-02";"Deutsche Grube Zscherndorf";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.6112031";"12.2771418";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-122-01-kiesgrube-dessauer-str-loberitz";"7-122-01";"Kiesgrube Dessauer Str. Löberitz";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.6548461";"12.1509066";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-140-01-moster-altes-wasser";"7-140-01";"Möster altes Wasser";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.7662703";"12.2893034";"0.934";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-271-02-zuckerteich-bei-osternienburg";"7-271-02";"Zuckerteich bei Osternienburg";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.7932112";"12.0294172";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-272-01-magdalenenteich-in-aken";"7-272-01";"Magdalenenteich in Aken";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.85";"12.05";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-272-02-nachthainichte-bei-aken";"7-272-02";"Nachthainichte bei Aken";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.8543298";"12.0582917";"0.817";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-272-03-groe-kabel-langes-loch-bei-aken";"7-272-03";"Große Kabel (Langes Loch) bei Aken";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.8543298";"12.0582917";"0.817";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-272-04-kleine-kabel-bei-aken";"7-272-04";"Kleine Kabel bei Aken";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.8543298";"12.0582917";"0.817";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-272-05-taube-von-700m-unterhalb-einmundung";"7-272-05";"Taube von 700m unterhalb Einmündung";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"52.0196025";"12.2724392";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-273-01-baufeld-worbzig-1-groe-kiesgrube";"7-273-01";"Baufeld Wörbzig 1 - Große Kiesgrube";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.5228695";"11.9313616";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-273-02-baufeld-worbzig-2-kleinere-kiesgrube";"7-273-02";"Baufeld Wörbzig 2 - Kleinere Kiesgrube";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.5228695";"11.9313616";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-273-03-baufeld-worbzig-3-kiesgrube-rechts";"7-273-03";"Baufeld Wörbzig 3 - Kiesgrube rechts-";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.7945407";"10.8310263";"0.855";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-273-05-karoline-bei-piethen-boote-ohne-motor";"7-273-05";"Karoline bei Piethen - Boote ohne Motor";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.6703744";"11.9352208";"0.889";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-273-06-sohl-bei-piethen";"7-273-06";"Sohl bei Piethen";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.6703744";"11.9352208";"0.889";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-273-07-betonwerkteich-3-4-bei-grobzig";"7-273-07";"Betonwerkteich 3 + 4 bei Gröbzig";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.6834323";"11.8761819";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-273-08-tagebau-edderitz-boote-ohne-motor";"7-273-08";"Tagebau Edderitz - Boote ohne Motor";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.4506507";"11.9907824";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-273-10-schachtteich-bei-piethen";"7-273-10";"Schachtteich bei Piethen";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.6703744";"11.9352208";"0.889";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-273-11-fuhne-von-einmundung-der-riede";"7-273-11";"Fuhne von Einmündung der Riede";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.5953834";"12.0811945";"0.837";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-273-12-sportplatzteich-in-gorzig";"7-273-12";"Sportplatzteich in Görzig";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.6663033";"11.996734";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-273-17-dorfteich-reinsdorf";"7-273-17";"Dorfteich Reinsdorf";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.6602206";"12.0017972";"0.816";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-273-18-pelzteich-gorzig";"7-273-18";"Pelzteich Görzig";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.6663033";"11.996734";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-273-20-teich-in-weddershausen";"7-273-20";"Teich in Weddershausen";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"50.9834268";"12.1235181";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-273-24-gutsteich-gorzig";"7-273-24";"Gutsteich Görzig";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.6602206";"12.0017972";"0.815";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-275-00-ackermannsteich-elsnigk";"7-275-00";"Ackermannsteich Elsnigk";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.785869";"12.0570474";"0.898";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-275-01-grubenteich-bei-osternienburg";"7-275-01";"Grubenteich bei Osternienburg";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.7932112";"12.0294172";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-275-02-kleine-sandfurchen-bei-osternienburg";"7-275-02";"Kleine Sandfürchen bei Osternienburg";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.7932112";"12.0294172";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-275-03-bruckmannsteich-und-pumpenteich-bei";"7-275-03";"Brückmannsteich und Pumpenteich bei";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.8733238";"12.0764048";"0.92";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-275-06-baggerteich-bei-trebbichau-aken";"7-275-06";"Baggerteich bei Trebbichau/Aken";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.8148832";"12.0036342";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-275-08-drei-locher-in-micheln";"7-275-08";"Drei Löcher in Micheln";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.8126905";"11.9951105";"0.853";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-275-09-entfallt";"7-275-09";"entfällt";"Anhalt-Bitterfeld";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"7-275-10-sonntalteich-bei-micheln";"7-275-10";"Sonntalteich bei Micheln";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.8126905";"11.9951105";"0.853";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-275-11-hasenteich-bei-osternienburg";"7-275-11";"Hasenteich bei Osternienburg";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.7984866";"12.0403478";"0.875";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-275-18-maxdorfer-teich";"7-275-18";"Maxdorfer Teich";"Anhalt-Bitterfeld";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"7-275-24-busch-raten-dornbock";"7-275-24";"Busch-Räten Dornbock";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.8441156";"11.8886928";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-276-02-schulteich-bei-trebbichau-aken";"7-276-02";"Schulteich bei Trebbichau/Aken";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.8148832";"12.0036342";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-276-05-teich-am-kulturzentrum-grobadegast";"7-276-05";"Teich am Kulturzentrum Großbadegast";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.7304755";"12.0259311";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-276-06-muhlteich-merzien";"7-276-06";"Mühlteich Merzien";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.7520243";"12.0386367";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-400-01-alte-elbe-bei-dornburg";"7-400-01";"Alte Elbe bei Dornburg";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"52.034017";"11.8808589";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-490-04-nuthe-im-landkreis-anhalt-bitterfeld-a-a-b-bf-d-h-k-pl-19-50-bis-walternienburg-mit-ausnahme-der-strecke-brucke-kameritz-bis-ca-3-km-flussaufwarts-salmostrecken-beachten";"7-490-04";"Nuthe im Landkreis Anhalt-Bitterfeld Ä, A, B, Bf, D, H, K, Pl 19,50 bis Walternienburg mit Ausnahme der Strecke Brücke Kämeritz bis ca. 3 km Flussaufwärts - Salmostrecken beachten!";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.4869875";"11.9950441";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-490-06-bonscher-teich";"7-490-06";"Bonscher Teich";"Anhalt-Bitterfeld";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"7-490-07-ziegeleiteich-bei-niederlepte";"7-490-07";"Ziegeleiteich bei Niederlepte";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.9602977";"12.0287754";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-490-08-unterer-muhlenteich-bei-dobritz";"7-490-08";"Unterer Mühlenteich bei Dobritz";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"52.0359155";"12.2326994";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-491-01-godnitzer-see";"7-491-01";"Gödnitzer See";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.9935234";"11.9193049";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"7-491-03-pfaffensee-bei-steckby";"7-491-03";"Pfaffensee bei Steckby";"Anhalt-Bitterfeld";"review";"two-source-v6.2-review";"51.8923164";"12.0287527";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-180-02-ehemaliger-badeteich-an-der";"8-180-02";"Ehemaliger Badeteich an der";"Wittenberg";"review";"two-source-v6.2-review";"51.8402593";"12.6321698";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-180-03-birnbaummuhlenteich-grafenhainichen-a-b-bl-h-k-pl-ro-s-0-53";"8-180-03";"Birnbaummühlenteich Gräfenhainichen A, B, Bl, H, K, Pl, Ro, S 0,53";"Wittenberg";"review";"two-source-v6.2-review";"52.4901938";"11.7037949";"0.81";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-180-04-strohwalder-teich-grafenhainichen";"8-180-04";"Strohwalder Teich Gräfenhainichen";"Wittenberg";"review";"two-source-v6.2-review";"51.733025";"12.4521901";"0.855";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-180-05-affenteich-grafenhainichen";"8-180-05";"Affenteich Gräfenhainichen";"Wittenberg";"review";"two-source-v6.2-review";"51.733025";"12.4521901";"0.855";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-180-06-buchholzteich-grafenhainichen";"8-180-06";"Buchholzteich Gräfenhainichen";"Wittenberg";"review";"two-source-v6.2-review";"51.733025";"12.4521901";"0.855";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-181-01-reudener-grube";"8-181-01";"Reudener Grube";"Wittenberg";"review";"two-source-v6.2-review";"52.1435874";"11.499898";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-181-02-tiefer-kolk-in-selbitz";"8-181-02";"Tiefer Kolk in Selbitz";"Wittenberg";"review";"two-source-v6.2-review";"51.8161006";"12.5317157";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-181-03-muhlenteich-radis";"8-181-03";"Mühlenteich Radis";"Wittenberg";"review";"two-source-v6.2-review";"51.753493";"12.5133361";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-181-04-tagebaurestloch-golpa-ii-gurke";"8-181-04";"Tagebaurestloch Golpa II (Gurke)";"Wittenberg";"unmapped";"";"";"";"0";"Noch keine belastbare Kartenposition vorhanden."
"8-181-05-tagebaurestloch-druschplatzteich";"8-181-05";"Tagebaurestloch Druschplatzteich";"Wittenberg";"review";"two-source-v6.2-review";"51.7196249";"12.3986165";"0.847";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-181-06-jagerteich-bei-sollichau";"8-181-06";"Jägerteich bei Söllichau";"Wittenberg";"review";"two-source-v6.2-review";"51.635642";"12.6423756";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-181-07-unterer-dorfteich-sollichau";"8-181-07";"Unterer Dorfteich Söllichau";"Wittenberg";"review";"two-source-v6.2-review";"51.6357095";"12.6383932";"0.827";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-181-08-muhlteich-in-tornau";"8-181-08";"Mühlteich in Tornau";"Wittenberg";"review";"two-source-v6.2-review";"51.5282991";"12.0063723";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-181-09-ganseteich-in-sollichau";"8-181-09";"Gänseteich in Söllichau";"Wittenberg";"review";"two-source-v6.2-review";"51.6357095";"12.6383932";"0.827";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-181-12-schleifbach-bei-sollichau";"8-181-12";"Schleifbach bei Söllichau";"Wittenberg";"review";"two-source-v6.2-review";"51.6357095";"12.6383932";"0.827";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-181-13-barbarasee-bei-grafenhainichen-boote";"8-181-13";"Barbarasee bei Gräfenhainichen Boote";"Wittenberg";"review";"two-source-v6.2-review";"51.6300127";"12.3906647";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-182-01-alte-grube-mohlau";"8-182-01";"Alte Grube Möhlau";"Wittenberg";"review";"two-source-v6.2-review";"51.7321168";"12.3653566";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-183-01-badeteich-vockerode";"8-183-01";"Badeteich Vockerode";"Wittenberg";"review";"two-source-v6.2-review";"51.8528385";"12.3280436";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-183-02-elbe-von-km-244-5-km-248-3-linksseitig-a-bl-h-pl-z-w-q-52-00";"8-183-02";"Elbe von km 244, 5 - km 248, 3 linksseitig A, Bl, H, Pl, Z, W, Q 52,00";"Wittenberg";"review";"two-source-v6.2-review";"51.8631133";"12.6094985";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-183-04-margaretenhofteich-bei-oranienbaum";"8-183-04";"Margaretenhofteich bei Oranienbaum";"Wittenberg";"review";"two-source-v6.2-review";"51.800217";"12.4017377";"0.888";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-183-05-talkenloch-bei-kakau";"8-183-05";"Talkenloch bei Kakau";"Wittenberg";"review";"two-source-v6.2-review";"51.8028305";"12.4298212";"0.899";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-183-06-alter-graben-worlitz";"8-183-06";"Alter Graben Wörlitz";"Wittenberg";"review";"two-source-v6.2-review";"51.8403817";"12.4122004";"0.851";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-183-07-am-fliegraben-diestelsee-bei-worlitz";"8-183-07";"Am Fließgraben-Diestelsee bei Wörlitz";"Wittenberg";"review";"two-source-v6.2-review";"51.8403817";"12.4122004";"0.851";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-183-08-fuhrtgraben-bei-worlitz";"8-183-08";"Fuhrtgraben bei Wörlitz";"Wittenberg";"review";"two-source-v6.2-review";"51.8403817";"12.4122004";"0.851";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-183-09-stammhainigte-bei-worlitz";"8-183-09";"Stammhainigte bei Wörlitz";"Wittenberg";"review";"two-source-v6.2-review";"51.8414537";"12.4199023";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-183-10-groe-brage-bei-worlitz";"8-183-10";"Große Bräge bei Wörlitz";"Wittenberg";"review";"two-source-v6.2-review";"51.8392199";"12.4247973";"0.871";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-183-11-groes-hakenloch-bei-vockerode";"8-183-11";"Großes Hakenloch bei Vockerode";"Wittenberg";"review";"two-source-v6.2-review";"51.8528385";"12.3280436";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-183-12-schiffinge-bei-vockerode";"8-183-12";"Schiffinge bei Vockerode";"Wittenberg";"review";"two-source-v6.2-review";"51.8421383";"12.3472439";"0.877";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-183-13-kapengraben-von-ehem-b107-bis-zur";"8-183-13";"Kapengraben von ehem. B107 bis zur";"Wittenberg";"review";"two-source-v6.2-review";"51.8173539";"10.7275565";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-183-14-fliegraben-von-straenbrucke";"8-183-14";"Fließgraben von Straßenbrücke";"Wittenberg";"review";"two-source-v6.2-review";"51.1982592";"11.8646502";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-183-16-hauptgraben-von-worlitz-bis-kakau";"8-183-16";"Hauptgraben von Wörlitz bis Kakau";"Wittenberg";"review";"two-source-v6.2-review";"51.8069817";"12.4327648";"0.89";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-183-17-4-wallstiche-an-den-mittelholzern";"8-183-17";"4 Wallstiche an den Mittelhölzern";"Wittenberg";"review";"two-source-v6.2-review";"51.8392199";"12.4247973";"0.871";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-184-01-roter-see-bei-rotta";"8-184-01";"Roter See bei Rotta";"Wittenberg";"review";"two-source-v6.2-review";"51.7640682";"12.6037443";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-184-03-bergwitzsee";"8-184-03";"Bergwitzsee";"Wittenberg";"review";"two-source-v6.2-review";"51.793161";"12.5771963";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-250-04-neues-bad-bei-jessen";"8-250-04";"Neues Bad bei Jessen";"Wittenberg";"review";"two-source-v6.2-review";"51.789176";"12.9637844";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-250-05-saulug-bei-jessen";"8-250-05";"Saulug bei Jessen";"Wittenberg";"review";"two-source-v6.2-review";"51.7889189";"12.9639886";"0.845";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-250-07-neuer-arm-in-jessen";"8-250-07";"Neuer Arm in Jessen";"Wittenberg";"review";"two-source-v6.2-review";"51.7889189";"12.9639886";"0.845";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-250-08-schwarze-elster-von-lg-bis-zur-ein";"8-250-08";"Schwarze Elster von LG bis zur Ein-";"Wittenberg";"review";"two-source-v6.2-review";"52.1682383";"11.6101333";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-250-09-schwarze-elster-von-straenbrucke";"8-250-09";"Schwarze Elster von Straßenbrücke";"Wittenberg";"review";"two-source-v6.2-review";"52.1405894";"11.6455823";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-250-11-schopfwerk-gerbisbach";"8-250-11";"Schöpfwerk Gerbisbach";"Wittenberg";"review";"two-source-v6.2-review";"51.7485214";"12.9593593";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-250-12-neugraben-von-landesgrenze-bis";"8-250-12";"Neugraben von Landesgrenze bis";"Wittenberg";"review";"two-source-v6.2-review";"51.6571329";"12.3058934";"0.784";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-250-13-landlache-vom-plossiger-graben-bis";"8-250-13";"Landlache vom Plossiger Graben bis";"Wittenberg";"review";"two-source-v6.2-review";"51.6571329";"12.3058934";"0.784";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-250-14-baggerteich-bei-brandis";"8-250-14";"Baggerteich bei Brandis";"Wittenberg";"review";"two-source-v6.2-review";"51.3742077";"11.9890859";"0.879";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-250-16-hufeisenteich-jessen-grabo";"8-250-16";"Hufeisenteich Jessen/Grabo";"Wittenberg";"review";"two-source-v6.2-review";"51.7856846";"12.9428407";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-251-01-kiestagebau-elbekies-bei-prettin";"8-251-01";"Kiestagebau Elbekies bei Prettin";"Wittenberg";"review";"two-source-v6.2-review";"51.6591039";"12.9310159";"0.881";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-251-02-kiestagbau-badesee-bei-prettin";"8-251-02";"Kiestagbau (Badesee) bei Prettin";"Wittenberg";"review";"two-source-v6.2-review";"51.6606792";"12.9265071";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-251-03-elbe-km-168-2-km-182-0-rechtss";"8-251-03";"Elbe km 168, 2 - km 182, 0 rechtss.";"Wittenberg";"review";"two-source-v6.2-review";"51.8630967";"12.6094164";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-252-01-alte-elbe-in-iserbegka-bei-elster";"8-252-01";"Alte Elbe in Iserbegka bei Elster";"Wittenberg";"review";"two-source-v6.2-review";"51.8252467";"12.8383738";"0.801";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-253-01-das-loch-annaburg";"8-253-01";"Das Loch Annaburg";"Wittenberg";"review";"two-source-v6.2-review";"51.7252545";"13.0665369";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-253-04-gewasser-meiner-lehrmann";"8-253-04";"Gewässer Meißner, Lehrmann";"Wittenberg";"review";"two-source-v6.2-review";"51.8814627";"11.0709441";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-360-01-wasserloch-klieken";"8-360-01";"Wasserloch Klieken";"Wittenberg";"review";"two-source-v6.2-review";"51.8890225";"12.3704915";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-360-03-silbersee-bei-zieko";"8-360-03";"Silbersee bei Zieko";"Wittenberg";"review";"two-source-v6.2-review";"51.9151337";"12.4107055";"0.857";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-360-07-steinmuhlenteich-bei-duben";"8-360-07";"Steinmühlenteich bei Düben";"Wittenberg";"review";"two-source-v6.2-review";"51.9229512";"12.3909361";"0.863";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-360-09-tongrube-mollensdorf";"8-360-09";"Tongrube Möllensdorf";"Wittenberg";"review";"two-source-v6.2-review";"51.9194001";"12.5359664";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-361-02-kohlengrube-coswig-flamingbad";"8-361-02";"Kohlengrube Coswig (Flämingbad)";"Wittenberg";"review";"two-source-v6.2-review";"51.8953884";"12.4275045";"0.834";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-460-01-klinkerteich-bei-bad-schmiedeberg";"8-460-01";"Klinkerteich bei Bad Schmiedeberg";"Wittenberg";"review";"two-source-v6.2-review";"51.6883775";"12.7409236";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-460-02-brauteich-schlograben-und";"8-460-02";"Brauteich, Schloßgraben und";"Wittenberg";"review";"two-source-v6.2-review";"51.961923";"12.7437947";"0.932";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-460-10-fleischerwerder-bei-dabrun";"8-460-10";"Fleischerwerder bei Dabrun";"Wittenberg";"review";"two-source-v6.2-review";"51.8287999";"12.7242829";"0.83";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-460-11-booser-ri-im-ot-boos-dabrun";"8-460-11";"Booser Riß im OT Boos/Dabrun";"Wittenberg";"review";"two-source-v6.2-review";"51.8404206";"12.6879542";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-460-12-3-waldteiche-bei-reinsdorf";"8-460-12";"3 Waldteiche bei Reinsdorf";"Wittenberg";"review";"two-source-v6.2-review";"51.2980476";"11.6012537";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
"8-460-13-groer-aca-teich-bei-reinsdorf";"8-460-13";"Großer (ACA) Teich bei Reinsdorf";"Wittenberg";"review";"two-source-v6.2-review";"51.2980476";"11.6012537";"0";"Kandidat vorhanden, aber bewusst nicht als kartiert veröffentlicht."
